domain;supergroup;division;subdivision;class;order;family;genus;species;accesion
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Hildenbrandiales;Hildenbrandiales_X;Hildenbrandia;Hildenbrandia_sp.;KM254310
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Hildenbrandiales;Hildenbrandiales_X;Hildenbrandia;Hildenbrandia_sp.;MK959544
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Hildenbrandiales;Hildenbrandiales_X;Hildenbrandia;Hildenbrandia_sp.;MN184340
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Hildenbrandiales;Hildenbrandiales_X;Hildenbrandia;Hildenbrandia_sp.;KM254473
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Hildenbrandiales;Hildenbrandiales_X;Hildenbrandia;Hildenbrandia_sp.;KM254244
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Hildenbrandiales;Hildenbrandiales_X;Hildenbrandia;Hildenbrandia_rubra;KF649304
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Hildenbrandiales;Hildenbrandiales_X;Hildenbrandia;Hildenbrandia_rubra;GQ497309
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Hildenbrandiales;Hildenbrandiales_X;Hildenbrandia;Hildenbrandia_rubra;HQ422942
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Hildenbrandiales;Hildenbrandiales_X;Hildenbrandia;Hildenbrandia_rubra;HQ423113
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiales_X;Acrochaetiales_XX;Acrochaetiales_XX_sp.;KY205179
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiales_X;Acrochaetiales_XX;Acrochaetiales_XX_sp.;MW874644
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiales_X;Acrochaetium;Acrochaetium_sp.;MW182302
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiales_X;Acrochaetium;Acrochaetium_sp.;JX571988
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiales_X;Acrochaetium;Acrochaetium_alariae;KF280875
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiales_X;Acrochaetium;Acrochaetium_arcuatum;KF280878
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiales_X;Acrochaetium;Acrochaetium_humile;KF280881
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiales_X;Audouinella;Audouinella_hermannii;KC130152
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiales_X;Rhodochorton;Rhodochorton_sp.;KF280898
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiaceae;Rhododrewia;Rhododrewia_porphyrae;KF280900
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Balbianiales;Balbianiales_X;Balbiania;Balbiania_investiens;KM055323
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Balliales;Balliales_X;Ballia;Ballia_sp.;HM915854
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermales_X;Batrachospermales_XX;Batrachospermales_XX_sp.;OL469019
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Acarposporophycos;Acarposporophycos_brasiliensis;KU672388
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Batrachospermum;Batrachospermum_naiadis;JX669617
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Batrachospermum;Batrachospermum_serendipidum;KT802753
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Chantransia;Chantransia_azurea;MN974520
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Kumanoa;Kumanoa_amazonensis;JN604916
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Kumanoa;Kumanoa_gudjewga;JN604908
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Kumanoa;Kumanoa_mahlacensis;MK611801
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Kumanoa;Kumanoa_montagnei;KM055331
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Lympha;Lympha_mucosa;MF488959
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Montagnia;Montagnia_australis;KT802766
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Nocturama;Nocturama_antipodites;KT802755
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Nothocladus;Nothocladus_ater;KT802756
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Nothocladus;Nothocladus_nodosus;KM055334
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Nothocladus;Nothocladus_verruculosus;KT802764
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Nothocladus;Nothocladus_wattsii;KT802765
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Paludicola;Paludicola_turfosa;KT802767
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Petrohua;Petrohua_bernabei;KM055336
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Sheathia;Sheathia_involuta;KU672393
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Sirodotia;Sirodotia_delicatula;MG787099
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Sirodotia;Sirodotia_suecica;KM055337
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Virescentia;Virescentia_helminthosa;KM055328
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Visia;Visia_cayennensis;KM055326
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Lemanea;Lemanea_fucina;JX669618
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Paralemanea;Paralemanea_sp.;MG787097
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Paralemanea;Paralemanea_sp.;MF940786
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Paralemanea;Paralemanea_californica;MZ043882
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Psilosiphon;Psilosiphon_scoparius;KT802770
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Colaconematales;Colaconematales_X;Colaconema;Colaconema_sp.;HQ422955
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Colaconematales;Colaconematales_X;Colaconema;Colaconema_caespitosum;KP224303
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Colaconematales;Colaconematales_X;Colaconema;Colaconema_proskaueri;KF364496
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Corynodactylales;Corynodactylaceae;Corynodactylus;Corynodactylus_rejiciendus;KY441658
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Acrochaetiales;Acrochaetiales_X;Entwisleia;Entwisleia_bella;KT886154
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Galaxauraceae;Galaxaura;Galaxaura_sp.;OM460655
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Galaxauraceae;Tricleocarpa;Tricleocarpa_fastigiata;MG887868
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Akalaphycus;Akalaphycus_liagoroides;KT886156
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Cumagloia;Cumagloia_andersonii;KC251462
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Dermonema;Dermonema_pulvinatum;HQ422985
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Dermonema;Dermonema_virens;MG740667
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Dotyophycus;Dotyophycus_yamadae;HQ422733
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Ganonema;Ganonema_farinosum;KT886159
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Ganonema;Ganonema_pinnatum;HQ422675
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Helminthocladia;Helminthocladia_sp.;HM918280
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Helminthocladia;Helminthocladia_australis;KT886160
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Helminthocladia;Helminthocladia_dotyi;KC355084
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Helminthora;Helminthora_divaricata;HQ603220
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Izziella;Izziella_orientalis;HQ422594
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Liagora;Liagora_mannarensis;KT886162
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Liagora;Liagora_pectinata;HQ603226
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Otohimella;Otohimella_japonica;LC066521
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Stenopeltis;Stenopeltis_gracilis;KT886166
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Titanophycus;Titanophycus_validus;KT886167
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Trichogloea;Trichogloea_herveyi;KT886168
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Trichogloea;Trichogloea_lubrica;HQ422650
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Yamadaella;Yamadaella_caenomyce;HQ422593
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Liagoraceae;Yamadaella;Yamadaella_caenomyce;KT886171
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Nemalion;Nemalion_lubricum;HQ603231
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Nemalion;Nemalion_multifidum;KT886163
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Nemalion;Nemalion_vermiculare;HM916447
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Nothogenia;Nothogenia_erinacea;KM084729
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Nothogenia;Nothogenia_fastigiata;KC130144
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Nothogenia;Nothogenia_lingula;KT886164
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Nothogenia;Nothogenia_neilliae;KM084733
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Nothogenia;Nothogenia_pseudosaccata;KM084731
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Nothogenia;Nothogenia_pulvinata;KM084730
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Nemaliales_X;Nothogenia;Nothogenia_variolosa;KM084740
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Nemaliales;Scinaiaceae;Scinaia;Scinaia_confusa;KT886165
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Colaconematales;Colaconematales_X;Meiodiscus;Meiodiscus_spetsbergensis;KT886174
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Palmariales;Meiodiscaceae;Rubrointrusa;Rubrointrusa_membranacea;GU224124
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Colaconematales;Colaconematales_X;Devaleraea;Devaleraea_ramentacea;KT886172
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Colaconematales;Colaconematales_X;Palmaria;Palmaria_decipiens;MN967053
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Palmariales;Rhodophysemataceae;Rhodonematella;Rhodonematella_subimmersa;HM918519
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Colaconematales;Colaconematales_X;Rhodophysema;Rhodophysema_sp.;MN992100
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Nemalionopsis;Nemalionopsis_sp.;KM055240
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Thorea;Thorea_sp.;KM055234
Eukaryota;Archaeplastida;Rhodophyta;Eurhodophytina;Florideophyceae;Batrachospermales;Batrachospermaceae;Thorea;Thorea_baiyunensis;MZ676781
