domain;supergroup;division;subdivision;class;order;family;genus;species;accesion;completeness
Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Syracosphaerales;Syracosphaeraceae;Syracosphaera;Syracosphaera_sp.;AB000213;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK091957;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK091958;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK092000;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK091994;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK091984;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MG423394;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK092023;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK091966;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK091960;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK092006;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK092030;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;OR378972;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MW124505;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MW124508;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MN134672;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MK091998;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MW124479;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MN134682;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Hemichordata_XXX;Hemichordata_XXX_sp.;MW124492;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Tergivelum;Tergivelum_sp.;MZ848511;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Tornaria;Tornaria_sp.;OR379048;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Saccoglossus;Saccoglossus_kowalevskii;OQ322737;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Ptychoderidae;Ptychoderidae_sp.;MW278597;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Balanoglossus;Balanoglossus_aurantiaca;OQ322732;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Balanoglossus;Balanoglossus_carnosus;LC018636;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Ptychodera;Ptychodera_flava;LC018631;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Schizocardium;Schizocardium_brasiliense;OQ323251;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Torquaratoridae;Torquaratoridae_sp.;MZ848561;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Hemichordata;Hemichordata_X;Hemichordata_XX;Torquaratoridae;Torquaratoridae_sp.;OK187257;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Spinactaletes;Spinactaletes_sp.;MH579581;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Spinactaletes;Spinactaletes_sp.;MH579576;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Entomobrya;Entomobrya_assuta;KM610047;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Entomobrya;Entomobrya_atrocincta;KM610113;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Entomobrya;Entomobrya_quadrilineata;KM610090;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Pseudosinella;Pseudosinella_violenta;KM610132;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Seira;Seira_dowlingi;KM610133;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Seira;Seira_nicoya;MH579467;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Seira;Seira_nicoya;MH579494;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Seira;Seira_nicoya;MH579475;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Axelsonia;Axelsonia_tubifera;MH579565;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Psammisotoma;Psammisotoma_dispar;MH579569;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Archisotoma;Archisotoma_sp.;MH579549;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Sminthurus;Sminthurus_viridis;KC150050;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Copelatus;Copelatus_sp.;KF801895;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Austrodytes;Austrodytes_plateni;DQ813668;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Peschetius;Peschetius_nodieri;KJ548542;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Hygrotus;Leptolambus;KJ548527;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Orectogyrus;Orectogyrus_noctuabundus;JX478104;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Heterobostrychus;Heterobostrychus_brunneus;HM002625;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Sinoxylon;Sinoxylon_anale;HM002618;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Trogoxylon;Trogoxylon_sp.;KF801957;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Dermestes;Dermestes_haemorrhoidalis;MH924553;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Anthicidae;Anthicidae_sp.;KF597508;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Aizobius;Aizobius_robustirostris;KY084022;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Pseudoperapion;Pseudoperapion_brevirostre;KY084082;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Oxycraspedus;Oxycraspedus_cribricollis;FJ867811;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Cylas;Cylas_formicarius;LC608652;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Nanodiscus;Nanodiscus_transversus;KY084067;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Xerasia;Xerasia_sp.;KP829515;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Arhopalus;Arhopalus_rusticus;GU003934;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Polyzonus;Polyzonus_fasciatus;KF737791;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Callidium;Callidium_violaceum;GU003918;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Stenygrinum;Stenygrinum_quadrinotatum;KF737792;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Margites;Margites_fulvidus;KF737793;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Massicus;Massicus_raddei;KF737794;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Nadezhdiella;Nadezhdiella_cantori;KF737795;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Chlorophorus;Chlorophorus_miwai;KF737800;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Allotraeus;Allotraeus_asiaticus;KF737808;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Purpuricenus;Purpuricenus_sideriger;KF737809;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Eclipta;Eclipta_lucida;JX865437;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Cyrtonops;Cyrtonops_asahinai;KF737780;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Atrypanius;Atrypanius_remissus;DQ346685;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Exocentrus;Exocentrus_alboguttatus;KF737814;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Agapanthia;Agapanthia_amurensis;KF737815;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Moechotypa;Moechotypa_diphysis;KF737823;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Anoplophora;Anoplophora_horsfieldi;GU003937;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Moneilema;Moneilema_appressum;AY651001;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Thylactus;Thylactus_simulans;KF737842;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Oxypeltus;Oxypeltus_quadrispinosus;FJ867816;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Megopis;Megopis_sinica;KF737787;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Dorysthenes;Dorysthenes_fossatus;KF737788;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Priotyrannus;Priotyrannus_closteroides;KF737789;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Mimosestes;Mimosestes_anomalus;AB499951;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Brontispa;Brontispa_longissima;AB564645;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Helocassis;Helocassis_flavorugosa;GQ268938;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Plagiometriona;Plagiometriona_dodonea;GQ268939;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Plagiometriona;Plagiometriona_forcipata;GQ268941;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Linaeidea;Linaeidea_aenea;MN603695;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Leptinotarsa;Leptinotarsa_haldemani;DQ459377;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Eucolaspis;Eucolaspis_sp.;KT957133;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Psylliodes;Psylliodes_aereus;MW254834;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Philus;Philus_antennatus;KF737781;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Sphaerosoma;Sphaerosoma_sp.;JX845083;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Dastarcus;Dastarcus_decorus;KP829500;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Euxestus;Euxestus_sp.;KP829528;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Hypodacnella;Hypodacnella_sp.;KP829526;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Murmidius;Murmidius_sp.;KP829517;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Mychocerus;Mychocerus_sp.;KP829535;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Coccinellidae_X;Coccinellidae_XX;KP134134;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Neorhizobius;Neorhizobius_sp.;KP829547;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Rodolia;Rodolia_sp.;KP829603;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Rodolia;Rodolia_sp.;KP829594;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Psyllobora;Psyllobora_sp.;KP134136;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Brachiacantha;Brachiacantha_groendali;MH979995;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Stethorus;Stethorus_sp.;KP829586;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Coccidophilus;Coccidophilus_sp.;JX845087;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Aenigmaticum;Aenigmaticum_californicum;JX845095;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Arthrolips;Arthrolips_sp.;JX845121;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Arthrolips;Arthrolips_sp.;JX845103;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Clypastraea;Clypastraea_lunata;JX845091;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Corylophus;Corylophus_sp.;JX845120;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Gloeosoma;Gloeosoma_sp.;JX845115;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Hoplicnema;Hoplicnema_sp.;JX845117;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Aphanocephalus;Aphanocephalus_sp.;KP829617;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Cassidoloma;Cassidoloma_sp.;KP829621;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Bystus;Bystus_piceus;GQ302305;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;Chileolobius;Chileolobius_sp.;KP829622;complete
