Sequence Name;Group
PN5SC2_1_4088;1394
PN5SC2_1_4090;1394
PN5SC2_1_4105;1394
PN5SC2_1_4200;1394
PN5SC2_1_4231;1394
PN5SC2_1_4596;1394
PN5SC2_1_4639;1394
PN5SC2_1_4715;1394
PN5SC2_1_4816;1394
PN5SC2_1_4851;1394
PN5SC2_1_5046;1394
PN5SC2_1_5367;1394
PN5SC2_1_5452;1394
PN5SC2_1_5768;1394
PN5SC2_1_5816;1394
PN5SC2_1_5912;1394
PN5SC2_1_5995;1394
PN5SC2_1_5996;1394
PN5SC2_1_6093;1394
PN5SC2_1_6197;1394
PN5SC2_1_6211;1394
PN5SC2_1_6263;1394
PN5SC2_1_6359;1394
PN5SC2_1_6362;1394
PN5SC2_1_6466;1394
PN5SC2_1_6639;1394
PN5SC2_1_6872;1394
PN5SC2_1_6909;1394
PN5SC2_1_7009;1394
PN5SC2_1_7026;1394
PN5SC2_1_7198;1394
PN5SC2_1_7218;1394
PN5SC2_1_7285;1394
PN5SC2_1_7376;1394
PN5SC2_1_7529;1394
PN5SC2_1_7533;1394
PN5SC2_1_7574;1394
PN5SC2_1_7654;1394
PN5SC2_1_7727;1394
PN5SC2_1_7788;1394
PN5SC2_1_7811;1394
PN5SC2_1_7814;1394
PN5SC2_1_7882;1394
PN5SC2_1_7906;1394
PN5SC2_1_8057;1394
PN5SC2_1_8064;1394
PN5SC2_2_82;1394
PN5SC2_2_291;1394
PN5SC2_2_880;1394
PN5SC2_2_1232;1394
PN5SC2_2_1386;1394
PN5SC2_2_2031;1394
PN5SC2_2_2311;1394
PN5SC2_2_2391;1394
PN5SC2_2_2392;1394
PN5SC2_2_2440;1394
PN5SC2_2_2449;1394
PN5SC2_2_2936;1394
PN5SC2_2_2942;1394
PN5SC2_2_2970;1394
PN5SC2_2_3011;1394
PN5SC2_2_3069;1394
PN5SC2_2_3285;1394
PN5SC2_2_3574;1394
PN5SC2_2_3588;1394
PN5SC2_2_3751;1394
PN5SC2_2_3779;1394
PN5SC2_2_3897;1394
PN5SC2_2_3955;1394
PN5SC2_2_4183;1394
PN5SC2_2_4255;1394
PN5SC2_2_4347;1394
PN5SC2_2_4478;1394
PN5SC2_2_4524;1394
PN5SC2_2_4655;1394
PN5SC2_2_4691;1394
PN5SC2_2_4761;1394
PN5SC2_2_5002;1394
PN5SC2_2_5154;1394
PN5SC2_2_5190;1394
PN5SC2_2_5245;1394
PN5SC2_2_5254;1394
PN5SC2_2_5307;1394
PN5SC2_2_5333;1394
PN5SC2_2_5342;1394
PN5SC2_2_5348;1394
PN5SC2_2_5498;1394
PN5SC2_2_5518;1394
PN5SC2_2_5528;1394
PN5SC2_2_5739;1394
PN5SC2_2_5777;1394
PN5SC2_2_5842;1394
PN5SC2_2_6168;1394
PN5SC2_2_6175;1394
PN5SC2_2_6224;1394
PN5SC2_2_6293;1394
PN5SC2_2_6340;1394
PN5SC2_2_6461;1394
PN5SC2_2_6490;1394
PN5SC2_2_6494;1394
PN5SC2_2_6674;1394
PN5SC2_2_6791;1394
PN5SC2_2_6855;1394
PN5SC2_2_6974;1394
PN5SC2_2_7124;1394
PN5SC2_2_7200;1394
PN5SC2_2_7218;1394
PN5SC2_2_7228;1394
PN5SC2_2_7352;1394
PN5SC2_2_7360;1394
PN5SC2_2_7371;1394
PN5SC2_2_7375;1394
PN5SC2_2_7437;1394
PN5SC2_2_7482;1394
PN5SC2_2_7497;1394
PN5SC2_2_7528;1394
PN5SC2_2_7536;1394
PN5SC2_2_7611;1394
PN5SC2_2_7622;1394
PN5SC2_2_7803;1394
PN5SC2_2_7836;1394
PN5SC2_2_7856;1394
PN5SC2_2_7880;1394
PN5SC2_2_7983;1394
PN5SC2_2_8217;1394
PN5SC2_2_8336;1394
PN5SC2_2_8368;1394
PN5SC2_2_8413;1394
PN5SC2_2_8442;1394
PN5SC2_2_8573;1394
PN5SC2_2_8611;1394
PN5SC2_2_8705;1394
PN5SC2_2_8803;1394
PN5SC2_2_8853;1394
PN5SC2_2_9052;1394
PN5SC2_2_9054;1394
PN5SC2_2_9066;1394
PN5SC2_2_9092;1394
PN5SC2_2_9114;1394
PN5SC2_2_9220;1394
PN5SC2_2_9236;1394
PN5SC2_2_9283;1394
PN5SC2_2_9354;1394
PN5SC2_2_9367;1394
PN5SC2_2_9395;1394
PN5SC2_2_9426;1394
PN5SC2_2_9644;1394
PN5SC2_2_9655;1394
PN5SC2_2_9920;1394
PN5SC2_2_9930;1394
PN5SC2_3_85;1394
PN5SC2_3_292;1394
PN5SC2_3_312;1394
PN5SC2_3_1331;1394
PN5SC2_3_1516;1394
PN5SC2_3_1913;1394
PN5SC2_3_2251;1394
PN5SC2_3_2299;1394
PN5SC2_3_2665;1394
PN5SC2_3_2745;1394
PN5SC2_3_2777;1394
PN5SC2_3_3053;1394
PN5SC2_3_3559;1394
PN5SC2_3_3789;1394
PN5SC2_3_3919;1394
PN5SC2_3_4073;1394
PN5SC2_3_4177;1394
PN5SC2_3_4208;1394
PN5SC2_3_4220;1394
PN5SC2_3_4676;1394
PN5SC2_3_4722;1394
PN5SC2_3_4831;1394
PN5SC2_3_4860;1394
PN5SC2_3_4866;1394
PN5SC2_3_4985;1394
PN5SC2_3_5063;1394
PN5SC2_3_5400;1394
PN5SC2_3_5440;1394
PN5SC2_3_5475;1394
PN5SC2_3_5637;1394
PN5SC2_3_5651;1394
PN5SC2_3_5716;1394
PN5SC2_3_5777;1394
PN5SC2_3_5865;1394
PN5SC2_3_5868;1394
PN5SC2_3_5916;1394
PN5SC2_3_6125;1394
PN5SC2_3_6139;1394
PN5SC2_3_6145;1394
PN5SC2_3_6211;1394
PN5SC2_3_6240;1394
PN5SC2_3_6348;1394
PN5SC2_3_6410;1394
PN5SC2_3_6478;1394
PN5SC2_3_6695;1394
PN5SC2_3_6739;1394
PN5SC2_3_6823;1394
PN5SC2_3_6838;1394
PN5SC2_3_7094;1394
PN5SC2_3_7157;1394
PN5SC2_3_7243;1394
PN5SC2_3_7264;1394
PN5SC2_3_7418;1394
PN5SC2_3_7750;1394
PN5SC2_3_7806;1394
PN5SC2_3_7833;1394
PN5SC2_3_7965;1394
PN5SC2_3_8015;1394
PN5SC2_3_8081;1394
PN5SC2_4_79;1394
PN5SC2_4_286;1394
PN5SC2_4_870;1394
PN5SC2_4_1328;1394
PN5SC2_4_1507;1394
PN5SC2_4_1936;1394
PN5SC2_4_2250;1394
PN5SC2_4_2360;1394
PN5SC2_4_2699;1394
PN5SC2_4_2779;1394
PN5SC2_4_2847;1394
PN5SC2_4_3080;1394
PN5SC2_4_3104;1394
PN5SC2_4_3339;1394
PN5SC2_4_3491;1394
PN5SC2_4_3631;1394
PN5SC2_4_3751;1394
PN5SC2_4_3813;1394
PN5SC2_4_3858;1394
PN5SC2_4_3877;1394
PN5SC2_4_3916;1394
PN5SC2_4_3937;1394
PN5SC2_4_3942;1394
PN5SC2_4_4149;1394
PN5SC2_4_4306;1394
PN5SC2_4_4669;1394
PN5SC2_4_4785;1394
PN5SC2_4_4900;1394
PN5SC2_4_4914;1394
PN5SC2_4_4976;1394
PN5SC2_4_5026;1394
PN5SC2_4_5097;1394
PN5SC2_4_5263;1394
PN5SC2_4_5373;1394
PN5SC2_4_5381;1394
PN5SC2_4_5445;1394
PN5SC2_4_5452;1394
PN5SC2_4_5491;1394
PN5SC2_4_5527;1394
PN5SC2_4_5569;1394
PN5SC2_4_5693;1394
PN5SC2_4_5849;1394
PN5SC2_4_5853;1394
PN5SC2_4_5965;1394
PN5SC2_4_5972;1394
PN5SC2_4_6015;1394
PN5SC2_4_6106;1394
PN5SC2_4_6109;1394
PN5SC2_4_6229;1394
PN5SC2_4_6232;1394
PN5SC2_4_6252;1394
PN5SC2_4_6292;1394
PN5SC2_4_6313;1394
PN5SC2_4_6350;1394
PN5SC2_4_6478;1394
PN5SC2_4_6486;1394
PN5SC2_4_6598;1394
PN5SC2_4_6839;1394
PN5SC2_4_6880;1394
PN5SC2_4_6897;1394
PN5SC2_4_6906;1394
PN5SC2_4_7124;1394
PN5SC2_4_7132;1394
PN5SC2_4_7208;1394
PN5SC2_4_7234;1394
PN5SC2_4_7273;1394
PN5SC2_4_7309;1394
PN5SC2_4_7426;1394
PN5SC2_4_7454;1394
PN5SC2_4_7574;1394
PN5SC2_4_7579;1394
PN5SC2_4_7596;1394
PN5SC2_4_7670;1394
PN5SC2_4_7748;1394
PN5SC2_4_7781;1394
PN5SC2_4_8051;1394
PN5SC2_4_8216;1394
PN5SC2_4_8252;1394
PN5SC2_4_8373;1394
PN5SC2_4_8385;1394
PN5SC2_4_8402;1394
PN5SC2_5_83;1394
PN5SC2_5_274;1394
PN5SC2_5_840;1394
PN5SC2_5_1155;1394
PN5SC2_5_1309;1394
PN5SC2_5_1897;1394
PN5SC2_5_2220;1394
PN5SC2_5_2269;1394
PN5SC2_5_2637;1394
PN5SC2_5_2717;1394
PN5SC2_5_2999;1394
PN5SC2_5_3025;1394
PN5SC2_5_3278;1394
PN5SC2_5_3530;1394
PN5SC2_5_3763;1394
PN5SC2_5_3823;1394
PN5SC2_5_3909;1394
PN5SC2_5_4026;1394
PN5SC2_5_4040;1394
PN5SC2_5_4531;1394
PN5SC2_5_4763;1394
PN5SC2_5_4810;1394
PN5SC2_5_4825;1394
PN5SC2_5_4951;1394
PN5SC2_5_5085;1394
PN5SC2_5_5157;1394
PN5SC2_5_5293;1394
PN5SC2_5_5364;1394
PN5SC2_5_5399;1394
PN5SC2_5_5435;1394
PN5SC2_5_5439;1394
PN5SC2_5_5580;1394
PN5SC2_5_5604;1394
PN5SC2_5_5671;1394
PN5SC2_5_5778;1394
PN5SC2_5_5834;1394
PN5SC2_5_5884;1394
PN5SC2_5_5978;1394
PN5SC2_5_6080;1394
PN5SC2_5_6099;1394
PN5SC2_5_6167;1394
PN5SC2_5_6285;1394
PN5SC2_5_6552;1394
PN5SC2_5_6697;1394
PN5SC2_5_6706;1394
PN5SC2_5_6790;1394
PN5SC2_5_6910;1394
PN5SC2_5_6964;1394
PN5SC2_5_7060;1394
PN5SC2_5_7087;1394
PN5SC2_5_7094;1394
PN5SC2_5_7103;1394
PN5SC2_5_7130;1394
PN5SC2_5_7167;1394
PN5SC2_5_7300;1394
PN5SC2_5_7332;1394
PN5SC2_5_7405;1394
PN5SC2_5_7495;1394
PN5SC2_5_7552;1394
PN5SC2_5_7672;1394
PN5SC2_5_7758;1394
PN5SC2_5_7769;1394
PN5SC2_5_7778;1394
PN5SC2_5_7846;1394
PN5SC2_5_7872;1394
PN5SC2_5_7899;1394
PN5SC2_5_7951;1394
PN5SC2_5_8052;1394
PN5SC2_5_8086;1394
PN6BA2_1_89;1394
PN6BA2_1_311;1394
PN6BA2_1_1148;1394
PN6BA2_1_1945;1394
PN6BA2_1_2294;1394
PN6BA2_1_2330;1394
PN6BA2_1_2759;1394
PN6BA2_1_3044;1394
PN6BA2_1_3754;1394
PN6BA2_1_3817;1394
PN6BA2_1_4138;1394
PN6BA2_1_4357;1394
PN6BA2_1_4586;1394
PN6BA2_1_4606;1394
PN6BA2_1_4613;1394
PN6BA2_1_5450;1394
PN6BA2_1_5472;1394
PN6BA2_1_5537;1394
PN6BA2_1_5808;1394
PN6BA2_1_5917;1394
PN6BA2_1_5931;1394
PN6BA2_1_5974;1394
PN6BA2_1_6043;1394
PN6BA2_1_6136;1394
PN6BA2_1_6202;1394
PN6BA2_1_6452;1394
PN6BA2_1_6510;1394
PN6BA2_1_6728;1394
PN6BA2_1_6913;1394
PN6BA2_1_7021;1394
PN6BA2_1_7036;1394
PN6BA2_1_7202;1394
PN6BA2_1_7266;1394
PN6BA2_1_7424;1394
PN6BA2_1_7561;1394
PN6BA2_1_7671;1394
PN6BA2_1_7744;1394
PN6BA2_1_7842;1394
PN6BA2_1_7925;1394
PN6BA2_1_7935;1394
PN6BA2_2_81;1394
PN6BA2_2_319;1394
PN6BA2_2_1147;1394
PN6BA2_2_1971;1394
PN6BA2_2_2223;1394
PN6BA2_2_2305;1394
PN6BA2_2_2351;1394
PN6BA2_2_2720;1394
PN6BA2_2_3073;1394
PN6BA2_2_3203;1394
PN6BA2_2_3429;1394
PN6BA2_2_3541;1394
PN6BA2_2_3765;1394
PN6BA2_2_3837;1394
PN6BA2_2_3897;1394
PN6BA2_2_4187;1394
PN6BA2_2_4480;1394
PN6BA2_2_4503;1394
PN6BA2_2_4550;1394
PN6BA2_2_4615;1394
PN6BA2_2_4731;1394
PN6BA2_2_4777;1394
PN6BA2_2_4915;1394
PN6BA2_2_5083;1394
PN6BA2_2_5259;1394
PN6BA2_2_5421;1394
PN6BA2_2_5494;1394
PN6BA2_2_5603;1394
PN6BA2_2_5741;1394
PN6BA2_2_5968;1394
PN6BA2_2_6001;1394
PN6BA2_2_6071;1394
PN6BA2_2_6162;1394
PN6BA2_2_6204;1394
PN6BA2_2_6326;1394
PN6BA2_2_6523;1394
PN6BA2_2_6615;1394
PN6BA2_2_6747;1394
PN6BA2_2_6752;1394
PN6BA2_2_6757;1394
PN6BA2_2_6873;1394
PN6BA2_2_7028;1394
PN6BA2_2_7159;1394
PN6BA2_2_7223;1394
PN6BA2_2_7267;1394
PN6BA2_2_7405;1394
PN6BA2_2_7686;1394
PN6BA2_2_7873;1394
PN6BA2_2_7968;1394
PN6BA2_3_84;1394
PN6BA2_3_296;1394
PN6BA2_3_914;1394
PN6BA2_3_1940;1394
PN6BA2_3_2243;1394
PN6BA2_3_2348;1394
PN6BA2_3_2675;1394
PN6BA2_3_2756;1394
PN6BA2_3_3012;1394
PN6BA2_3_3030;1394
PN6BA2_3_3270;1394
PN6BA2_3_3638;1394
PN6BA2_3_3727;1394
PN6BA2_3_4000;1394
PN6BA2_3_4145;1394
PN6BA2_3_4168;1394
PN6BA2_3_4450;1394
PN6BA2_3_4479;1394
PN6BA2_3_4523;1394
PN6BA2_3_4585;1394
PN6BA2_3_4595;1394
PN6BA2_3_4720;1394
PN6BA2_3_4729;1394
PN6BA2_3_4782;1394
PN6BA2_3_5195;1394
PN6BA2_3_5251;1394
PN6BA2_3_5318;1394
PN6BA2_3_5494;1394
PN6BA2_3_5867;1394
PN6BA2_3_5870;1394
PN6BA2_3_6061;1394
PN6BA2_3_6103;1394
PN6BA2_3_6150;1394
PN6BA2_3_6165;1394
PN6BA2_3_6266;1394
PN6BA2_3_6326;1394
PN6BA2_3_6332;1394
PN6BA2_3_6373;1394
PN6BA2_3_6436;1394
PN6BA2_3_6489;1394
PN6BA2_3_6520;1394
PN6BA2_3_6718;1394
PN6BA2_3_6730;1394
PN6BA2_3_6839;1394
PN6BA2_3_6908;1394
PN6BA2_3_7165;1394
PN6BA2_3_7386;1394
PN6BA2_3_7401;1394
PN6BA2_3_7420;1394
PN6BA2_3_7595;1394
PN6BA2_3_7669;1394
PN6BA2_3_7692;1394
PN6BA2_3_7970;1394
PN6BA2_4_85;1394
PN6BA2_4_964;1394
PN6BA2_4_1643;1394
PN6BA2_4_2473;1394
PN6BA2_4_3030;1394
PN6BA2_4_3317;1394
PN6BA2_4_3557;1394
PN6BA2_4_4358;1394
PN6BA2_4_4523;1394
PN6BA2_4_4939;1394
PN6BA2_4_5207;1394
PN6BA2_4_5257;1394
PN6BA2_4_5346;1394
PN6BA2_4_5404;1394
PN6BA2_4_5566;1394
PN6BA2_4_5695;1394
PN6BA2_4_5855;1394
PN6BA2_4_6035;1394
PN6BA2_4_6176;1394
PN6BA2_4_6277;1394
PN6BA2_4_6323;1394
PN6BA2_4_6739;1394
PN6BA2_4_6790;1394
PN6BA2_4_6895;1394
PN6BA2_4_6989;1394
PN6BA2_4_7058;1394
PN6BA2_4_7197;1394
PN6BA2_4_7589;1394
PN6BA2_4_7602;1394
PN6BA2_4_7610;1394
PN6BA2_4_7901;1394
PN6BA2_4_7980;1394
PN6BA2_4_8002;1394
PN6BA2_4_8049;1394
PN6BA2_4_8104;1394
PN6BA2_4_8668;1394
PN6BA2_4_8814;1394
PN6BA2_5_91;1394
PN6BA2_5_331;1394
PN6BA2_5_1096;1394
PN6BA2_5_1487;1394
PN6BA2_5_1494;1394
PN6BA2_5_1692;1394
PN6BA2_5_1934;1394
PN6BA2_5_2398;1394
PN6BA2_5_2541;1394
PN6BA2_5_2998;1394
PN6BA2_5_3130;1394
PN6BA2_5_3806;1394
PN6BA2_5_3862;1394
PN6BA2_5_4176;1394
PN6BA2_5_4578;1394
PN6BA2_5_5252;1394
PN6BA2_5_5417;1394
PN6BA2_5_5787;1394
PN6BA2_5_5945;1394
PN6BA2_5_5999;1394
PN6BA2_5_6056;1394
PN6BA2_5_6579;1394
PN6BA2_5_6620;1394
PN6BA2_5_6621;1394
PN6BA2_5_6687;1394
PN6BA2_5_6874;1394
PN6BA2_5_6971;1394
PN6BA2_5_6994;1394
PN6BA2_5_7015;1394
PN6BA2_5_7096;1394
PN6BA2_5_7170;1394
PN6BA2_5_7222;1394
PN6BA2_5_7741;1394
PN6BA2_5_7750;1394
PN6BA2_5_7822;1394
PN6BA2_5_7836;1394
PN6BA2_5_7880;1394
PN6BA2_5_7949;1394
PN6BA2_5_8080;1394
PN6BA2_5_8119;1394
PN6BA2_5_8229;1394
PN6BA2_5_8235;1394
PN6BA2_5_8256;1394
PN6BA2_5_8535;1394
PN6BA2_5_8596;1394
PN6BA2_5_8679;1394
PN6BA2_5_8801;1394
PN6BA2_5_8997;1394
PN6BA2_5_9014;1394
PN6BA2_5_9093;1394
PN6BA2_5_9109;1394
PN6BA2_5_9119;1394
PN6BA2_5_9147;1394
PN6BA2_5_9197;1394
PN6BA2_5_9237;1394
PN6BA2_5_9322;1394
PN6BA2_5_9445;1394
PN6BA2_5_9723;1394
PN6BA2_5_9835;1394
PN6BA2_5_9859;1394
PN6BA2_5_9893;1394
PN6BA2_5_9948;1394
PN6BA2_5_9988;1394
PN6BA2_5_10242;1394
PN6BA2_5_10395;1394
PN6BA2_5_10572;1394
PN6BA2_5_10666;1394
PN6BA2_5_10686;1394
PN6BA2_5_10850;1394
PN6BA2_5_10867;1394
PN6BA2_5_10894;1394
PN6BA2_5_11046;1394
PN6BA2_5_11133;1394
PN6BA2_5_11160;1394
PN6BA2_5_11208;1394
PN6BA2_5_11232;1394
PN6BA2_5_11405;1394
PN6BA2_5_11411;1394
PN6BA2_5_11487;1394
PN6BA2_5_11609;1394
PN6BA2_5_11711;1394
PN6BA2_5_11754;1394
PN6BA2_5_11809;1394
PN6BA2_5_11846;1394
PN6BA2_5_11975;1394
PN6BA2_5_12089;1394
PN6BA2_5_12248;1394
PN6BA2_5_12258;1394
PN6BB2_1_86;1394
PN6BB2_1_301;1394
PN6BB2_1_875;1394
PN6BB2_1_1105;1394
PN6BB2_1_1908;1394
PN6BB2_1_2201;1394
PN6BB2_1_2220;1394
PN6BB2_1_2677;1394
PN6BB2_1_2925;1394
PN6BB2_1_3145;1394
PN6BB2_1_3281;1394
PN6BB2_1_3369;1394
PN6BB2_1_3491;1394
PN6BB2_1_3630;1394
PN6BB2_1_3776;1394
PN6BB2_1_3817;1394
PN6BB2_1_3928;1394
PN6BB2_1_4239;1394
PN6BB2_1_4283;1394
PN6BB2_1_4494;1394
PN6BB2_1_4733;1394
PN6BB2_1_4872;1394
PN6BB2_1_4903;1394
PN6BB2_1_4934;1394
PN6BB2_1_4991;1394
PN6BB2_1_5045;1394
PN6BB2_1_5066;1394
PN6BB2_1_5071;1394
PN6BB2_1_5075;1394
PN6BB2_1_5129;1394
PN6BB2_1_5474;1394
PN6BB2_1_5532;1394
PN6BB2_1_5636;1394
PN6BB2_1_5659;1394
PN6BB2_1_6028;1394
PN6BB2_1_6081;1394
PN6BB2_1_6128;1394
PN6BB2_1_6160;1394
PN6BB2_1_6495;1394
PN6BB2_1_6932;1394
PN6BB2_1_7012;1394
PN6BB2_1_7014;1394
PN6BB2_2_92;1394
PN6BB2_2_332;1394
PN6BB2_2_1423;1394
PN6BB2_2_1597;1394
PN6BB2_2_2337;1394
PN6BB2_2_2736;1394
PN6BB2_2_2887;1394
PN6BB2_2_3306;1394
PN6BB2_2_3405;1394
PN6BB2_2_3431;1394
PN6BB2_2_3529;1394
PN6BB2_2_3778;1394
PN6BB2_2_3975;1394
PN6BB2_2_4115;1394
PN6BB2_2_4337;1394
PN6BB2_2_4476;1394
PN6BB2_2_4999;1394
PN6BB2_2_5166;1394
PN6BB2_2_5362;1394
PN6BB2_2_5845;1394
PN6BB2_2_5877;1394
PN6BB2_2_5878;1394
PN6BB2_2_5950;1394
PN6BB2_2_6157;1394
PN6BB2_2_6651;1394
PN6BB2_2_6813;1394
PN6BB2_2_7054;1394
PN6BB2_2_7183;1394
PN6BB2_2_7224;1394
PN6BB2_2_7404;1394
PN6BB2_2_7536;1394
PN6BB2_2_7715;1394
PN6BB2_2_7874;1394
PN6BB2_2_7940;1394
PN6BB2_2_7979;1394
PN6BB2_2_8032;1394
PN6BB2_2_8112;1394
PN6BB2_2_8257;1394
PN6BB2_2_8284;1394
PN6BB2_2_8436;1394
PN6BB2_2_8514;1394
PN6BB2_2_8584;1394
PN6BB2_2_8746;1394
PN6BB2_2_9084;1394
PN6BB2_2_9169;1394
PN6BB2_2_9183;1394
PN6BB2_2_9202;1394
PN6BB2_2_9307;1394
PN6BB2_2_9359;1394
PN6BB2_2_9431;1394
PN6BB2_2_9434;1394
PN6BB2_2_9536;1394
PN6BB2_2_9597;1394
PN6BB2_2_9904;1394
PN6BB2_2_9935;1394
PN6BB2_2_10011;1394
PN6BB2_2_10137;1394
PN6BB2_2_10247;1394
PN6BB2_2_10519;1394
PN6BB2_2_10538;1394
PN6BB2_3_90;1394
PN6BB2_3_325;1394
PN6BB2_3_987;1394
PN6BB2_3_1758;1394
PN6BB2_3_2229;1394
PN6BB2_3_3216;1394
PN6BB2_3_3613;1394
PN6BB2_3_3767;1394
PN6BB2_3_3902;1394
PN6BB2_3_4235;1394
PN6BB2_3_4397;1394
PN6BB2_3_5005;1394
PN6BB2_3_5042;1394
PN6BB2_3_5388;1394
PN6BB2_3_5518;1394
PN6BB2_3_5562;1394
PN6BB2_3_5838;1394
PN6BB2_3_5888;1394
PN6BB2_3_6032;1394
PN6BB2_3_6644;1394
PN6BB2_3_6846;1394
PN6BB2_3_6879;1394
PN6BB2_3_6981;1394
PN6BB2_3_7138;1394
PN6BB2_3_7626;1394
PN6BB2_3_7635;1394
PN6BB2_3_7708;1394
PN6BB2_3_7815;1394
PN6BB2_3_7827;1394
PN6BB2_3_7833;1394
PN6BB2_3_7896;1394
PN6BB2_3_7926;1394
PN6BB2_3_7949;1394
PN6BB2_3_7990;1394
PN6BB2_3_8152;1394
PN6BB2_3_8329;1394
PN6BB2_3_8509;1394
PN6BB2_3_8698;1394
PN6BB2_3_8837;1394
PN6BB2_3_9356;1394
PN6BB2_3_9421;1394
PN6BB2_3_9808;1394
PN6BB2_3_10030;1394
PN6BB2_3_10259;1394
PN6BB2_3_10276;1394
PN6BB2_3_10413;1394
PN6BB2_4_90;1394
PN6BB2_4_326;1394
PN6BB2_4_1006;1394
PN6BB2_4_1026;1394
PN6BB2_4_1382;1394
PN6BB2_4_1775;1394
PN6BB2_4_2146;1394
PN6BB2_4_2267;1394
PN6BB2_4_3283;1394
PN6BB2_4_3289;1394
PN6BB2_4_3418;1394
PN6BB2_4_3655;1394
PN6BB2_4_3686;1394
PN6BB2_4_4315;1394
PN6BB2_4_4986;1394
PN6BB2_4_5192;1394
PN6BB2_4_5606;1394
PN6BB2_4_5724;1394
PN6BB2_4_6263;1394
PN6BB2_4_6368;1394
PN6BB2_4_6463;1394
PN6BB2_4_6617;1394
PN6BB2_4_6722;1394
PN6BB2_4_7051;1394
PN6BB2_4_7231;1394
PN6BB2_4_7237;1394
PN6BB2_4_7291;1394
PN6BB2_4_7785;1394
PN6BB2_4_7817;1394
PN6BB2_4_7953;1394
PN6BB2_4_8075;1394
PN6BB2_4_8142;1394
PN6BB2_4_8196;1394
PN6BB2_4_8341;1394
PN6BB2_4_8358;1394
PN6BB2_4_8452;1394
PN6BB2_4_8585;1394
PN6BB2_4_8589;1394
PN6BB2_4_8885;1394
PN6BB2_4_8922;1394
PN6BB2_4_8985;1394
PN6BB2_4_9116;1394
PN6BB2_4_9226;1394
PN6BB2_4_9336;1394
PN6BB2_4_9492;1394
PN6BB2_4_9549;1394
PN6BB2_4_9561;1394
PN6BB2_4_9595;1394
PN6BB2_4_9705;1394
PN6BB2_4_9944;1394
PN6BB2_4_10087;1394
PN6BB2_4_10096;1394
PN6BB2_4_10269;1394
PN6BB2_5_84;1394
PN6BB2_5_326;1394
PN6BB2_5_1047;1394
PN6BB2_5_1305;1394
PN6BB2_5_1408;1394
PN6BB2_5_2213;1394
PN6BB2_5_2344;1394
PN6BB2_5_2746;1394
PN6BB2_5_2782;1394
PN6BB2_5_2783;1394
PN6BB2_5_2837;1394
PN6BB2_5_2891;1394
PN6BB2_5_3308;1394
PN6BB2_5_3428;1394
PN6BB2_5_3457;1394
PN6BB2_5_3813;1394
PN6BB2_5_4015;1394
PN6BB2_5_4133;1394
PN6BB2_5_4479;1394
PN6BB2_5_4860;1394
PN6BB2_5_5176;1394
PN6BB2_5_5359;1394
PN6BB2_5_5717;1394
PN6BB2_5_5899;1394
PN6BB2_5_6063;1394
PN6BB2_5_6231;1394
PN6BB2_5_6711;1394
PN6BB2_5_6874;1394
PN6BB2_5_7089;1394
PN6BB2_5_7226;1394
PN6BB2_5_7285;1394
PN6BB2_5_7322;1394
PN6BB2_5_7336;1394
PN6BB2_5_7350;1394
PN6BB2_5_7728;1394
PN6BB2_5_7731;1394
PN6BB2_5_8036;1394
PN6BB2_5_8041;1394
PN6BB2_5_8110;1394
PN6BB2_5_8128;1394
PN6BB2_5_8165;1394
PN6BB2_5_8317;1394
PN6BB2_5_8581;1394
PN6BB2_5_8731;1394
PN6BB2_5_8837;1394
PN6BB2_5_9011;1394
PN6BB2_5_9147;1394
PN6BB2_5_9157;1394
PN6BB2_5_9164;1394
PN6BB2_5_9295;1394
PN6BB2_5_9309;1394
PN6BB2_5_9319;1394
PN6BB2_5_9352;1394
PN6BB2_5_9357;1394
PN6BB2_5_9530;1394
PN6BB2_5_9586;1394
PN6BB2_5_9666;1394
PN6BB2_5_9712;1394
PN6BB2_5_9752;1394
PN6BB2_5_10273;1394
PN6BB2_5_10401;1394
PN6BB2_5_10492;1394
PN6BB2_5_10510;1394
PN6BB2_5_10553;1394
PN6BB2_5_10744;1394
PN6BB2_5_10780;1394
PN6BB2_5_10799;1394
PN6BC2_1_85;1394
PN6BC2_1_282;1394
PN6BC2_1_299;1394
PN6BC2_1_2134;1394
PN6BC2_1_3316;1394
PN6BC2_1_3439;1394
PN6BC2_1_3469;1394
PN6BC2_1_3974;1394
PN6BC2_1_4305;1394
PN6BC2_1_4537;1394
PN6BC2_1_4541;1394
PN6BC2_1_4588;1394
PN6BC2_1_4745;1394
PN6BC2_1_4873;1394
PN6BC2_1_4883;1394
PN6BC2_1_4903;1394
PN6BC2_2_91;1394
PN6BC2_2_330;1394
PN6BC2_2_2245;1394
PN6BC2_2_2376;1394
PN6BC2_2_2773;1394
PN6BC2_2_2806;1394
PN6BC2_2_2869;1394
PN6BC2_2_3865;1394
PN6BC2_2_3889;1394
PN6BC2_2_4575;1394
PN6BC2_2_5115;1394
PN6BC2_2_5247;1394
PN6BC2_2_5486;1394
PN6BC2_2_5510;1394
PN6BC2_2_5958;1394
PN6BC2_2_5967;1394
PN6BC2_2_6072;1394
PN6BC2_2_6333;1394
PN6BC2_2_6627;1394
PN6BC2_2_6983;1394
PN6BC2_2_7389;1394
PN6BC2_2_7450;1394
PN6BC2_2_7454;1394
PN6BC2_2_7791;1394
PN6BC2_2_7987;1394
