Sequence Name;OTU
BK6BA1_1_5393;29
BK6BA1_1_5421;29
BK6BA1_1_5554;29
BK6BA1_1_5663;29
BK6BA1_1_5969;29
BK6BA1_1_6054;29
BK6BA1_1_6145;29
BK6BA1_1_6181;29
BK6BA1_1_6232;29
BK6BA1_1_6233;29
BK6BA1_1_6415;29
BK6BA1_1_6465;29
BK6BA1_1_6515;29
BK6BA1_1_6569;29
BK6BA1_1_6627;29
BK6BA1_1_6647;29
BK6BA1_1_6677;29
BK6BA1_2_12;29
BK6BA1_2_105;29
BK6BA1_2_166;29
BK6BA1_2_193;29
BK6BA1_2_207;29
BK6BA1_2_549;29
BK6BA1_2_670;29
BK6BA1_2_898;29
BK6BA1_2_953;29
BK6BA1_2_1007;29
BK6BA1_2_1042;29
BK6BA1_2_1052;29
BK6BA1_2_1295;29
BK6BA1_2_1361;29
BK6BA1_2_1657;29
BK6BA1_2_1774;29
BK6BA1_2_1776;29
BK6BA1_2_1813;29
BK6BA1_2_1836;29
BK6BA1_2_1945;29
BK6BA1_2_2075;29
BK6BA1_2_2097;29
BK6BA1_2_2137;29
BK6BA1_2_2281;29
BK6BA1_2_2295;29
BK6BA1_2_2313;29
BK6BA1_2_2631;29
BK6BA1_2_2660;29
BK6BA1_2_2739;29
BK6BA1_2_2758;29
BK6BA1_2_3043;29
BK6BA1_2_3065;29
BK6BA1_2_3149;29
BK6BA1_2_3221;29
BK6BA1_2_3389;29
BK6BA1_2_3416;29
BK6BA1_2_3568;29
BK6BA1_2_3978;29
BK6BA1_2_4115;29
BK6BA1_2_4142;29
BK6BA1_2_4174;29
BK6BA1_2_4183;29
BK6BA1_2_4320;29
BK6BA1_2_4694;29
BK6BA1_2_4802;29
BK6BA1_2_4929;29
BK6BA1_2_5001;29
BK6BA1_2_5040;29
BK6BA1_2_5145;29
BK6BA1_2_5236;29
BK6BA1_2_5371;29
BK6BA1_2_5377;29
BK6BA1_2_5434;29
BK6BA1_2_5517;29
BK6BA1_2_5582;29
BK6BA1_3_12;29
BK6BA1_3_118;29
BK6BA1_3_195;29
BK6BA1_3_237;29
BK6BA1_3_252;29
BK6BA1_3_704;29
BK6BA1_3_880;29
BK6BA1_3_1189;29
BK6BA1_3_1287;29
BK6BA1_3_1375;29
BK6BA1_3_1427;29
BK6BA1_3_1827;29
BK6BA1_3_1895;29
BK6BA1_3_1961;29
BK6BA1_3_2116;29
BK6BA1_3_2416;29
BK6BA1_3_2464;29
BK6BA1_3_2552;29
BK6BA1_3_2553;29
BK6BA1_3_2554;29
BK6BA1_3_2611;29
BK6BA1_3_2615;29
BK6BA1_3_2662;29
BK6BA1_3_2706;29
BK6BA1_3_2760;29
BK6BA1_3_2853;29
BK6BA1_3_3016;29
BK6BA1_3_3100;29
BK6BA1_3_3183;29
BK6BA1_3_3222;29
BK6BA1_3_3235;29
BK6BA1_3_3403;29
BK6BA1_3_3444;29
BK6BA1_3_3686;29
BK6BA1_3_3860;29
BK6BA1_3_3972;29
BK6BA1_3_4229;29
BK6BA1_3_4460;29
BK6BA1_3_4519;29
BK6BA1_3_4554;29
BK6BA1_3_4770;29
BK6BA1_3_4937;29
BK6BA1_3_5015;29
BK6BA1_3_5071;29
BK6BA1_3_5131;29
BK6BA1_3_5518;29
BK6BA1_3_5556;29
BK6BA1_3_5724;29
BK6BA1_3_5850;29
BK6BA1_3_5976;29
BK6BA1_3_6132;29
BK6BA1_3_6378;29
BK6BA1_3_6444;29
BK6BA1_3_6734;29
BK6BA1_3_6814;29
BK6BA1_3_6888;29
BK6BA1_3_6903;29
BK6BA1_3_6991;29
BK6BA1_3_7072;29
BK6BA1_3_7094;29
BK6BA1_3_7173;29
BK6BA1_3_7356;29
BK6BA1_3_7447;29
BK6BA1_3_7785;29
BK6BA1_3_7786;29
BK6BA1_3_7803;29
BK6BA1_3_8203;29
BK6BA1_3_8379;29
BK6BA1_3_8544;29
BK6BA1_3_8665;29
BK6BA1_3_8790;29
BK6BA1_3_8900;29
BK6BA1_3_8918;29
BK6BA1_3_8958;29
BK6BA1_3_9064;29
BK6BA1_3_9152;29
BK6BA1_3_9272;29
BK6BA1_3_9383;29
BK6BA1_4_12;29
BK6BA1_4_108;29
BK6BA1_4_115;29
BK6BA1_4_184;29
BK6BA1_4_216;29
BK6BA1_4_227;29
BK6BA1_4_588;29
BK6BA1_4_717;29
BK6BA1_4_759;29
BK6BA1_4_811;29
BK6BA1_4_921;29
BK6BA1_4_952;29
BK6BA1_4_1018;29
BK6BA1_4_1085;29
BK6BA1_4_1146;29
BK6BA1_4_1233;29
BK6BA1_4_1406;29
BK6BA1_4_1498;29
BK6BA1_4_1501;29
BK6BA1_4_1645;29
BK6BA1_4_1818;29
BK6BA1_4_1922;29
BK6BA1_4_1959;29
BK6BA1_4_1962;29
BK6BA1_4_1993;29
BK6BA1_4_2018;29
BK6BA1_4_2046;29
BK6BA1_4_2109;29
BK6BA1_4_2114;29
BK6BA1_4_2139;29
BK6BA1_4_2301;29
BK6BA1_4_2367;29
BK6BA1_4_2413;29
BK6BA1_4_2629;29
BK6BA1_4_2706;29
BK6BA1_4_2750;29
BK6BA1_4_2779;29
BK6BA1_4_2806;29
BK6BA1_4_2829;29
BK6BA1_4_2843;29
BK6BA1_4_2941;29
BK6BA1_4_2966;29
BK6BA1_4_2992;29
BK6BA1_4_3098;29
BK6BA1_4_3117;29
BK6BA1_4_3122;29
BK6BA1_4_3225;29
BK6BA1_4_3266;29
BK6BA1_4_3427;29
BK6BA1_4_3491;29
BK6BA1_4_3591;29
BK6BA1_4_3764;29
BK6BA1_4_3827;29
BK6BA1_4_3895;29
BK6BA1_4_3900;29
BK6BA1_4_3962;29
BK6BA1_4_3995;29
BK6BA1_4_4003;29
BK6BA1_4_4030;29
BK6BA1_4_4156;29
BK6BA1_4_4186;29
BK6BA1_4_4226;29
BK6BA1_4_4301;29
BK6BA1_4_4306;29
BK6BA1_4_4386;29
BK6BA1_4_4429;29
BK6BA1_4_4454;29
BK6BA1_4_4541;29
BK6BA1_4_4586;29
BK6BA1_4_4602;29
BK6BA1_4_4643;29
BK6BA1_4_4681;29
BK6BA1_4_4712;29
BK6BA1_4_4760;29
BK6BA1_4_4786;29
BK6BA1_4_4804;29
BK6BA1_4_4846;29
BK6BA1_4_4891;29
BK6BA1_4_4961;29
BK6BA1_4_5022;29
BK6BA1_4_5114;29
BK6BA1_4_5265;29
BK6BA1_4_5270;29
BK6BA1_4_5291;29
BK6BA1_4_5311;29
BK6BA1_4_5353;29
BK6BA1_4_5413;29
BK6BA1_4_5460;29
BK6BA1_4_5541;29
BK6BA1_4_5544;29
BK6BA1_4_5611;29
BK6BA1_4_5613;29
BK6BA1_4_5625;29
BK6BA1_4_5713;29
BK6BA1_4_5722;29
BK6BA1_4_5794;29
BK6BA1_4_5895;29
BK6BA1_4_5901;29
BK6BA1_4_5923;29
BK6BA1_4_5928;29
BK6BA1_4_5954;29
BK6BA1_4_5962;29
BK6BA1_4_5981;29
BK6BA1_4_6073;29
BK6BA1_4_6188;29
BK6BA1_5_12;29
BK6BA1_5_119;29
BK6BA1_5_191;29
BK6BA1_5_227;29
BK6BA1_5_243;29
BK6BA1_5_467;29
BK6BA1_5_686;29
BK6BA1_5_851;29
BK6BA1_5_977;29
BK6BA1_5_1073;29
BK6BA1_5_1187;29
BK6BA1_5_1264;29
BK6BA1_5_1347;29
BK6BA1_5_1407;29
BK6BA1_5_1422;29
BK6BA1_5_1763;29
BK6BA1_5_1878;29
BK6BA1_5_2023;29
BK6BA1_5_2067;29
BK6BA1_5_2286;29
BK6BA1_5_2304;29
BK6BA1_5_2479;29
BK6BA1_5_2485;29
BK6BA1_5_2525;29
BK6BA1_5_2557;29
BK6BA1_5_2592;29
BK6BA1_5_2604;29
BK6BA1_5_2721;29
BK6BA1_5_2824;29
BK6BA1_5_2884;29
BK6BA1_5_2934;29
BK6BA1_5_2950;29
BK6BA1_5_3097;29
BK6BA1_5_3116;29
BK6BA1_5_3132;29
BK6BA1_5_3260;29
BK6BA1_5_3503;29
BK6BA1_5_3536;29
BK6BA1_5_3653;29
BK6BA1_5_3758;29
BK6BA1_5_3978;29
BK6BA1_5_4041;29
BK6BA1_5_4055;29
BK6BA1_5_4058;29
BK6BA1_5_4175;29
BK6BA1_5_4187;29
BK6BA1_5_4231;29
BK6BA1_5_4336;29
BK6BA1_5_4401;29
BK6BA1_5_4444;29
BK6BA1_5_4463;29
BK6BA1_5_4589;29
BK6BA1_5_4597;29
BK6BA1_5_5022;29
BK6BA1_5_5208;29
BK6BA1_5_5252;29
BK6BA1_5_5256;29
BK6BA1_5_5311;29
BK6BA1_5_5438;29
BK6BA1_5_5480;29
BK6BA1_5_5725;29
BK6BA1_5_5734;29
BK6BA1_5_6060;29
BK6BA1_5_6063;29
BK6BA1_5_6088;29
BK6BA1_5_6281;29
BK6BA1_5_6344;29
BK6BA1_5_6366;29
BK6BA1_5_6425;29
BK6BA1_5_6436;29
BK6BA1_5_6496;29
BK6BA1_5_6527;29
BK6BA1_5_6578;29
BK6BA1_5_6595;29
BK6BA1_5_6642;29
BK6BA1_5_6683;29
BK6BA1_5_6751;29
BK6BA1_5_7522;29
BK6BA1_5_7530;29
BK6BA1_5_7537;29
BK6BA1_5_7558;29
BK6BA1_5_7736;29
BK6BA1_5_7779;29
BK6BA1_5_7803;29
BK6BA1_5_7946;29
BK6BA1_5_7991;29
BK6BA1_5_8010;29
BK6BA1_5_8219;29
BK6BA1_5_8309;29
BK6BA1_5_8317;29
BK6BB1_1_12;29
BK6BB1_1_108;29
BK6BB1_1_169;29
BK6BB1_1_201;29
BK6BB1_1_217;29
BK6BB1_1_565;29
BK6BB1_1_693;29
BK6BB1_1_991;29
BK6BB1_1_1089;29
BK6BB1_1_1466;29
BK6BB1_1_1639;29
BK6BB1_1_1911;29
BK6BB1_1_1983;29
BK6BB1_1_2099;29
BK6BB1_1_2725;29
BK6BB1_1_2749;29
BK6BB1_1_2778;29
BK6BB1_1_2860;29
BK6BB1_1_3326;29
BK6BB1_1_3559;29
BK6BB1_1_3618;29
BK6BB1_1_3817;29
BK6BB1_1_4848;29
BK6BB1_1_5001;29
BK6BB1_1_5135;29
BK6BB1_1_5955;29
BK6BB1_1_6010;29
BK6BB1_1_6122;29
BK6BB1_2_11;29
BK6BB1_2_111;29
BK6BB1_2_189;29
BK6BB1_2_225;29
BK6BB1_2_240;29
BK6BB1_2_622;29
BK6BB1_2_672;29
BK6BB1_2_906;29
BK6BB1_2_979;29
BK6BB1_2_1180;29
BK6BB1_2_1259;29
BK6BB1_2_1355;29
BK6BB1_2_1408;29
BK6BB1_2_1431;29
BK6BB1_2_1556;29
BK6BB1_2_1635;29
BK6BB1_2_1802;29
BK6BB1_2_1915;29
BK6BB1_2_2178;29
BK6BB1_2_2398;29
BK6BB1_2_2450;29
BK6BB1_2_2528;29
BK6BB1_2_2596;29
BK6BB1_2_2682;29
BK6BB1_2_2724;29
BK6BB1_2_2808;29
BK6BB1_2_2838;29
BK6BB1_2_2997;29
BK6BB1_2_3059;29
BK6BB1_2_3076;29
BK6BB1_2_3153;29
BK6BB1_2_3199;29
BK6BB1_2_3213;29
BK6BB1_2_3245;29
BK6BB1_2_3353;29
BK6BB1_2_3411;29
BK6BB1_2_3446;29
BK6BB1_2_3648;29
BK6BB1_2_3748;29
BK6BB1_2_3859;29
BK6BB1_2_4470;29
BK6BB1_2_4476;29
BK6BB1_2_4546;29
BK6BB1_2_4615;29
BK6BB1_2_4620;29
BK6BB1_2_4774;29
BK6BB1_2_4972;29
BK6BB1_2_5033;29
BK6BB1_2_5164;29
BK6BB1_2_5635;29
BK6BB1_2_5740;29
BK6BB1_2_5869;29
BK6BB1_2_6528;29
BK6BB1_2_6539;29
BK6BB1_2_6575;29
BK6BB1_2_6662;29
BK6BB1_2_7025;29
BK6BB1_2_7550;29
BK6BB1_2_8094;29
BK6BB1_2_8192;29
BK6BB1_2_8205;29
BK6BB1_2_8351;29
BK6BB1_2_8647;29
BK6BB1_2_8683;29
BK6BB1_2_8689;29
BK6BB1_2_8768;29
BK6BB1_2_8798;29
BK6BB1_2_8871;29
BK6BB1_2_8927;29
BK6BB1_2_9115;29
BK6BB1_2_9121;29
BK6BB1_2_9190;29
BK6BB1_2_9411;29
BK6BB1_3_12;29
BK6BB1_3_116;29
BK6BB1_3_186;29
BK6BB1_3_221;29
BK6BB1_3_236;29
BK6BB1_3_620;29
BK6BB1_3_762;29
BK6BB1_3_1046;29
BK6BB1_3_1123;29
BK6BB1_3_1249;29
BK6BB1_3_1269;29
BK6BB1_3_1647;29
BK6BB1_3_1767;29
BK6BB1_3_2046;29
BK6BB1_3_2110;29
BK6BB1_3_2148;29
BK6BB1_3_2152;29
BK6BB1_3_2183;29
BK6BB1_3_2245;29
BK6BB1_3_2339;29
BK6BB1_3_2472;29
BK6BB1_3_2519;29
BK6BB1_3_2581;29
BK6BB1_3_2609;29
BK6BB1_3_2643;29
BK6BB1_3_2773;29
BK6BB1_3_3073;29
BK6BB1_3_3102;29
BK6BB1_3_3242;29
BK6BB1_3_3383;29
BK6BB1_3_3426;29
BK6BB1_3_3943;29
BK6BB1_3_4238;29
BK6BB1_3_4784;29
BK6BB1_3_4815;29
BK6BB1_3_5057;29
BK6BB1_3_5339;29
BK6BB1_3_5463;29
BK6BB1_3_5465;29
BK6BB1_3_5597;29
BK6BB1_3_5718;29
BK6BB1_3_5722;29
BK6BB1_3_5746;29
BK6BB1_3_5784;29
BK6BB1_3_6120;29
BK6BB1_3_6173;29
BK6BB1_3_6393;29
BK6BB1_3_6705;29
BK6BB1_4_12;29
BK6BB1_4_116;29
BK6BB1_4_184;29
BK6BB1_4_214;29
BK6BB1_4_234;29
BK6BB1_4_668;29
BK6BB1_4_822;29
BK6BB1_4_1118;29
BK6BB1_4_1194;29
BK6BB1_4_1306;29
BK6BB1_4_1329;29
BK6BB1_4_1677;29
BK6BB1_4_1775;29
BK6BB1_4_2239;29
BK6BB1_4_2362;29
BK6BB1_4_2447;29
BK6BB1_4_2499;29
BK6BB1_4_2504;29
BK6BB1_4_2611;29
BK6BB1_4_2770;29
BK6BB1_4_2828;29
BK6BB1_4_2906;29
BK6BB1_4_2952;29
BK6BB1_4_2986;29
BK6BB1_4_3146;29
BK6BB1_4_3180;29
BK6BB1_4_3406;29
BK6BB1_4_3466;29
BK6BB1_4_3551;29
BK6BB1_4_3937;29
BK6BB1_4_4060;29
BK6BB1_4_4855;29
BK6BB1_4_4982;29
BK6BB1_4_5074;29
BK6BB1_4_5110;29
BK6BB1_4_5367;29
BK6BB1_4_5591;29
BK6BB1_4_5648;29
BK6BB1_4_6436;29
BK6BB1_4_6876;29
BK6BB1_4_7636;29
BK6BB1_4_7777;29
BK6BB1_4_7803;29
BK6BB1_4_8068;29
BK6BB1_4_8255;29
BK6BB1_5_12;29
BK6BB1_5_99;29
BK6BB1_5_155;29
BK6BB1_5_181;29
BK6BB1_5_194;29
BK6BB1_5_479;29
BK6BB1_5_557;29
BK6BB1_5_725;29
BK6BB1_5_759;29
BK6BB1_5_801;29
BK6BB1_5_833;29
BK6BB1_5_840;29
BK6BB1_5_1011;29
BK6BB1_5_1413;29
BK6BB1_5_1450;29
BK6BB1_5_1553;29
BK6BB1_5_1587;29
BK6BB1_5_1691;29
BK6BB1_5_1859;29
BK6BB1_5_1904;29
BK6BB1_5_2038;29
BK6BB1_5_2082;29
BK6BB1_5_2216;29
BK6BB1_5_2376;29
BK6BB1_5_2459;29
BK6BB1_5_2622;29
BK6BB1_5_2780;29
BK6BB1_5_2857;29
BK6BB1_5_2858;29
BK6BB1_5_2888;29
BK6BB1_5_2945;29
BK6BB1_5_2953;29
BK6BB1_5_3023;29
BK6BB1_5_3116;29
BK6BB1_5_3222;29
BK6BB1_5_3477;29
BK6BB1_5_3479;29
BK6BB1_5_3516;29
BK6BC1_1_11;29
BK6BC1_1_102;29
BK6BC1_1_170;29
BK6BC1_1_200;29
BK6BC1_1_213;29
BK6BC1_1_551;29
BK6BC1_1_671;29
BK6BC1_1_889;29
BK6BC1_1_1001;29
BK6BC1_1_1042;29
BK6BC1_1_1055;29
BK6BC1_1_1268;29
BK6BC1_1_1341;29
BK6BC1_1_1605;29
BK6BC1_1_1678;29
BK6BC1_1_1714;29
BK6BC1_1_1773;29
BK6BC1_1_1800;29
BK6BC1_1_1843;29
BK6BC1_1_1863;29
BK6BC1_1_1999;29
BK6BC1_1_2080;29
BK6BC1_1_2097;29
BK6BC1_1_2180;29
BK6BC1_1_2231;29
BK6BC1_1_2431;29
BK6BC1_1_2806;29
BK6BC1_1_2886;29
BK6BC1_1_2940;29
BK6BC1_1_3238;29
BK6BC1_1_3345;29
BK6BC1_1_3413;29
BK6BC1_1_3664;29
BK6BC1_1_3753;29
BK6BC1_1_3823;29
BK6BC1_1_3918;29
BK6BC1_1_4304;29
BK6BC1_1_4355;29
BK6BC1_1_4615;29
BK6BC1_1_4749;29
BK6BC1_1_4941;29
BK6BC1_1_4943;29
BK6BC1_1_5013;29
BK6BC1_1_5063;29
BK6BC1_1_5244;29
BK6BC1_1_5433;29
BK6BC1_2_12;29
BK6BC1_2_116;29
BK6BC1_2_188;29
BK6BC1_2_238;29
BK6BC1_2_609;29
BK6BC1_2_672;29
BK6BC1_2_1168;29
BK6BC1_2_1245;29
BK6BC1_2_1318;29
BK6BC1_2_1377;29
BK6BC1_2_1397;29
BK6BC1_2_1778;29
BK6BC1_2_1910;29
BK6BC1_2_2057;29
BK6BC1_2_2118;29
BK6BC1_2_2346;29
BK6BC1_2_2411;29
BK6BC1_2_2473;29
BK6BC1_2_2547;29
BK6BC1_2_2645;29
BK6BC1_2_2793;29
BK6BC1_2_2949;29
BK6BC1_2_3001;29
BK6BC1_2_3018;29
BK6BC1_2_3096;29
BK6BC1_2_3183;29
BK6BC1_2_3263;29
BK6BC1_2_3327;29
BK6BC1_2_3539;29
BK6BC1_2_3660;29
BK6BC1_2_3689;29
BK6BC1_2_3758;29
BK6BC1_2_3927;29
BK6BC1_2_3972;29
BK6BC1_2_4081;29
BK6BC1_2_4299;29
BK6BC1_2_4307;29
BK6BC1_2_4564;29
BK6BC1_2_5479;29
BK6BC1_2_5985;29
BK6BC1_2_5990;29
BK6BC1_2_6044;29
BK6BC1_2_6196;29
BK6BC1_2_6480;29
BK6BC1_2_6497;29
BK6BC1_2_6508;29
BK6BC1_2_6586;29
BK6BC1_2_6755;29
BK6BC1_2_7212;29
BK6BC1_2_7214;29
BK6BC1_2_7376;29
BK6BC1_2_7518;29
BK6BC1_2_7566;29
BK6BC1_2_7834;29
BK6BC1_2_7849;29
BK6BC1_2_8071;29
BK6BC1_2_8176;29
BK6BC1_2_8198;29
BK6BC1_2_8467;29
BK6BC1_2_8653;29
BK6BC1_2_8786;29
BK6BC1_2_8828;29
BK6BC1_2_8945;29
BK6BC1_2_9059;29
BK6BC1_2_9122;29
BK6BC1_3_11;29
BK6BC1_3_128;29
BK6BC1_3_207;29
BK6BC1_3_244;29
BK6BC1_3_262;29
BK6BC1_3_714;29
BK6BC1_3_898;29
BK6BC1_3_1230;29
BK6BC1_3_1313;29
BK6BC1_3_1396;29
BK6BC1_3_1460;29
BK6BC1_3_1478;29
BK6BC1_3_1864;29
BK6BC1_3_1988;29
BK6BC1_3_2168;29
BK6BC1_3_2581;29
BK6BC1_3_2651;29
BK6BC1_3_2765;29
BK6BC1_3_2817;29
BK6BC1_3_2949;29
BK6BC1_3_3325;29
BK6BC1_3_3339;29
BK6BC1_3_3540;29
BK6BC1_3_3589;29
BK6BC1_3_3642;29
BK6BC1_3_3996;29
BK6BC1_3_4124;29
BK6BC1_3_4140;29
BK6BC1_3_4246;29
BK6BC1_3_4275;29
BK6BC1_3_4394;29
BK6BC1_3_4479;29
BK6BC1_3_4636;29
BK6BC1_3_4825;29
BK6BC1_3_4855;29
BK6BC1_3_4965;29
BK6BC1_3_5210;29
BK6BC1_3_5469;29
BK6BC1_3_5724;29
BK6BC1_3_5910;29
BK6BC1_3_6015;29
BK6BC1_3_6183;29
BK6BC1_3_6462;29
BK6BC1_3_8159;29
BK6BC1_3_8599;29
BK6BC1_3_8612;29
BK6BC1_3_8658;29
BK6BC1_3_8746;29
BK6BC1_3_8814;29
BK6BC1_3_8862;29
BK6BC1_3_8963;29
BK6BC1_3_9064;29
BK6BC1_3_9173;29
BK6BC1_3_9269;29
BK6BC1_3_9476;29
BK6BC1_3_9856;29
BK6BC1_4_12;29
BK6BC1_4_123;29
BK6BC1_4_198;29
BK6BC1_4_239;29
BK6BC1_4_261;29
BK6BC1_4_640;29
BK6BC1_4_659;29
BK6BC1_4_706;29
BK6BC1_4_873;29
BK6BC1_4_932;29
BK6BC1_4_998;29
BK6BC1_4_1227;29
BK6BC1_4_1308;29
BK6BC1_4_1406;29
BK6BC1_4_1447;29
BK6BC1_4_1475;29
BK6BC1_4_1490;29
BK6BC1_4_1827;29
BK6BC1_4_1958;29
BK6BC1_4_2118;29
BK6BC1_4_2137;29
BK6BC1_4_2412;29
BK6BC1_4_2420;29
BK6BC1_4_2466;29
BK6BC1_4_2545;29
BK6BC1_4_2616;29
BK6BC1_4_2657;29
BK6BC1_4_2684;29
BK6BC1_4_2692;29
BK6BC1_4_2734;29
BK6BC1_4_2746;29
BK6BC1_4_2822;29
BK6BC1_4_2852;29
BK6BC1_4_3088;29
BK6BC1_4_3130;29
BK6BC1_4_3170;29
BK6BC1_4_3208;29
BK6BC1_4_3224;29
BK6BC1_4_3256;29
BK6BC1_4_3404;29
BK6BC1_4_3412;29
BK6BC1_4_3453;29
BK6BC1_4_3745;29
BK6BC1_4_3763;29
BK6BC1_4_3816;29
BK6BC1_4_3851;29
BK6BC1_4_4052;29
BK6BC1_4_4182;29
BK6BC1_4_4220;29
BK6BC1_4_4275;29
BK6BC1_4_4430;29
BK6BC1_4_4482;29
BK6BC1_4_4563;29
BK6BC1_4_4603;29
BK6BC1_4_4679;29
BK6BC1_4_4717;29
BK6BC1_4_4811;29
BK6BC1_4_4942;29
BK6BC1_4_5000;29
BK6BC1_4_5068;29
BK6BC1_4_5234;29
BK6BC1_4_5347;29
BK6BC1_4_5534;29
BK6BC1_4_5574;29
BK6BC1_4_5645;29
BK6BC1_4_5728;29
BK6BC1_4_5979;29
BK6BC1_4_5997;29
BK6BC1_4_6046;29
BK6BC1_4_6138;29
BK6BC1_4_6270;29
BK6BC1_4_6447;29
BK6BC1_4_6458;29
BK6BC1_4_6709;29
BK6BC1_4_6826;29
BK6BC1_4_6923;29
BK6BC1_4_6969;29
BK6BC1_4_7067;29
BK6BC1_4_7096;29
BK6BC1_4_7223;29
BK6BC1_4_7373;29
BK6BC1_4_7770;29
BK6BC1_4_7838;29
BK6BC1_4_7940;29
BK6BC1_4_7958;29
BK6BC1_4_7963;29
BK6BC1_4_8078;29
BK6BC1_4_8187;29
BK6BC1_4_8195;29
BK6BC1_4_8228;29
BK6BC1_4_8287;29
BK6BC1_4_8322;29
BK6BC1_4_8347;29
BK6BC1_4_8353;29
BK6BC1_4_8462;29
BK6BC1_4_8627;29
BK6BC1_4_8843;29
BK6BC1_5_12;29
BK6BC1_5_121;29
BK6BC1_5_196;29
BK6BC1_5_235;29
BK6BC1_5_255;29
BK6BC1_5_693;29
BK6BC1_5_740;29
BK6BC1_5_912;29
BK6BC1_5_1050;29
BK6BC1_5_1149;29
BK6BC1_5_1266;29
BK6BC1_5_1355;29
BK6BC1_5_1447;29
BK6BC1_5_1508;29
BK6BC1_5_1534;29
BK6BC1_5_1913;29
BK6BC1_5_2058;29
BK6BC1_5_2549;29
BK6BC1_5_2609;29
BK6BC1_5_2685;29
BK6BC1_5_2758;29
BK6BC1_5_2768;29
BK6BC1_5_2822;29
BK6BC1_5_2866;29
BK6BC1_5_2869;29
BK6BC1_5_2910;29
BK6BC1_5_3005;29
BK6BC1_5_3038;29
BK6BC1_5_3240;29
BK6BC1_5_3309;29
BK6BC1_5_3393;29
BK6BC1_5_3450;29
BK6BC1_5_3490;29
BK6BC1_5_3572;29
BK6BC1_5_3648;29
BK6BC1_5_3753;29
BK6BC1_5_3965;29
BK6BC1_5_4152;29
BK6BC1_5_4232;29
BK6BC1_5_4356;29
BK6BC1_5_4620;29
BK6BC1_5_4824;29
BK6BC1_5_5435;29
BK6BC1_5_5902;29
BK6BC1_5_6091;29
BK6BC1_5_6182;29
BK6BC1_5_6263;29
BK6BC1_5_6514;29
BK6BC1_5_6902;29
BK6BC1_5_7265;29
BK6BC1_5_7551;29
BK6BC1_5_7607;29
BK6BC1_5_7680;29
BK6BC1_5_7685;29
BK6BC1_5_7952;29
BK6BC1_5_8183;29
BK6BC1_5_8506;29
BK6BC1_5_8671;29
BK6BC1_5_8814;29
BK6BC1_5_8879;29
BK6BC1_5_8962;29
BK6BC1_5_9015;29
BK6BC1_5_9110;29
BK6BC1_5_9300;29
BK6BC1_5_9429;29
BK6BC1_5_9519;29
BK6BC1_5_9734;29
BK6BC1_5_10064;29
BK6BC1_5_10137;29
BK6SA1_1_11;29
BK6SA1_1_111;29
BK6SA1_1_183;29
BK6SA1_1_220;29
BK6SA1_1_233;29
BK6SA1_1_591;29
BK6SA1_1_635;29
BK6SA1_1_1066;29
BK6SA1_1_1143;29
BK6SA1_1_1215;29
BK6SA1_1_1282;29
BK6SA1_1_1379;29
BK6SA1_1_1580;29
BK6SA1_1_1687;29
BK6SA1_1_1690;29
BK6SA1_1_2106;29
BK6SA1_1_2148;29
BK6SA1_1_2244;29
BK6SA1_1_2250;29
BK6SA1_1_2324;29
BK6SA1_1_2441;29
BK6SA1_1_2561;29
BK6SA1_1_2686;29
BK6SA1_1_2747;29
BK6SA1_1_2993;29
BK6SA1_1_3034;29
BK6SA1_1_3255;29
BK6SA1_1_3278;29
BK6SA1_1_3351;29
BK6SA1_1_3746;29
BK6SA1_1_3866;29
BK6SA1_1_4007;29
BK6SA1_1_4117;29
BK6SA1_1_4134;29
BK6SA1_1_4377;29
BK6SA1_1_4500;29
BK6SA1_1_4626;29
BK6SA1_1_4763;29
BK6SA1_1_4956;29
BK6SA1_1_5135;29
BK6SA1_1_5246;29
BK6SA1_1_5409;29
BK6SA1_1_5491;29
BK6SA1_1_5890;29
BK6SA1_1_5897;29
BK6SA1_1_5916;29
BK6SA1_1_5969;29
BK6SA1_1_5985;29
BK6SA1_1_6084;29
BK6SA1_1_6103;29
BK6SA1_1_6624;29
BK6SA1_1_6783;29
BK6SA1_1_6791;29
BK6SA1_1_6833;29
BK6SA1_1_7363;29
BK6SA1_1_7481;29
BK6SA1_1_7639;29
BK6SA1_1_7732;29
BK6SA1_1_8013;29
BK6SA1_1_8143;29
BK6SA1_1_8209;29
BK6SA1_2_11;29
BK6SA1_2_104;29
BK6SA1_2_163;29
BK6SA1_2_209;29
BK6SA1_2_512;29
BK6SA1_2_609;29
BK6SA1_2_805;29
BK6SA1_2_846;29
BK6SA1_2_929;29
BK6SA1_2_939;29
BK6SA1_2_992;29
BK6SA1_2_1127;29
BK6SA1_2_1169;29
BK6SA1_2_1370;29
BK6SA1_2_1451;29
BK6SA1_2_1489;29
BK6SA1_2_1507;29
BK6SA1_2_1547;29
BK6SA1_2_1588;29
BK6SA1_2_1640;29
BK6SA1_2_1677;29
BK6SA1_2_1697;29
BK6SA1_2_1717;29
BK6SA1_2_1785;29
BK6SA1_2_2042;29
BK6SA1_2_2096;29
BK6SA1_2_2229;29
BK6SA1_2_2237;29
BK6SA1_2_2297;29
BK6SA1_2_2336;29
BK6SA1_2_2400;29
BK6SA1_2_2542;29
BK6SA1_2_2661;29
BK6SA1_2_2772;29
BK6SA1_2_2840;29
BK6SA1_2_2918;29
BK6SA1_2_2949;29
BK6SA1_2_3004;29
