domain;supergroup;division;subdivision;phylum;class;order;family;genus;species;accesion
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Geodiidae;Geodia;Geodia_neptuni;MZ486938
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Geodiidae;Penares;Penares_euastrum;MT815827
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Pachastrellidae;Characella;Characella_sp;AB453834
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Pachastrellidae;Pachastrella;Pachastrella_caliculata;MT491689
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Pachastrellidae;Triptolemma;Triptolemma_intextum;HM592710
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Phymaraphiniidae;Kaliapsis;Kaliapsis_sp;MT491666
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Pleromidae;Pleroma;Pleroma_turbinatum;LR698939
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Theneidae;Thenea;Thenea_sp;OQ339162
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Theonellidae;Theonella;Theonella_sp;KY625187
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Thoosidae;Alectona;Alectona_sp;MH256568
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Thoosidae;Alectona;Alectona_millari;HM592670
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Thoosidae;Thoosa;Thoosa_mismalolli;MN587873
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Thoosidae;Thoosa;Thoosa_mismalolli;KU559628
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Thrombidae;Thrombus;Thrombus_abyssi;ON130561
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Vulcanellidae;Vulcanella;Vulcanella_aberrans;PP092511
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Scleritodermidae;Scleritoderma;Scleritoderma_flabelliforme;LT628355
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Tetillidae;Acanthotetilla;Acanthotetilla_walteri;JX177907
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Tetillidae;Cinachyra;Cinachyra_sp;KX454495
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Tetillidae;Cinachyrella;Cinachyrella_sp;LT628347
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Tetillidae;Cinachyrella;Cinachyrella_schulzei;HM032745
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Tetillidae;Fangophilina;Fangophilina_sp;JX177912
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Tetillidae;Fangophilina;Fangophilina_gilchristi;MT491720
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Tetractinellida;Tetillidae;Tetilla;Tetilla_pentatriaena;JX177899
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dendroceratida;Dendroceratida_X;Dendroceratida_XX;Dendroceratida_XXX;MW059051
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dendroceratida;Darwinellidae;Chelonaplysilla;Chelonaplysilla_sp;MW143252
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dendroceratida;Darwinellidae;Dendrilla;Dendrilla_sp;KU533857
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dendroceratida;Darwinellidae;Dendrilla;Dendrilla_sp;OP267210
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dendroceratida;Dictyodendrillidae;Acanthodendrilla;Acanthodendrilla_sp;OP267154
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dendroceratida;Halisarcidae;Halisarca;Halisarca_caerulea;MZ486899
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dendroceratida;Halisarcidae;Halisarca;Halisarca_magellanica;KY564212
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dictyoceratida;Dictyoceratida_X;Dictyoceratida_XX;Dictyoceratida_XXX;KX866765
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dictyoceratida;Dysideidae;Dysidea;Dysidea_sp;OP267246
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dictyoceratida;Dysideidae;Dysidea;Dysidea_sp;KX866750
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dictyoceratida;Dysideidae;Dysidea;Dysidea_arenaria;MT571644
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dictyoceratida;Dysideidae;Dysidea;Dysidea_pallescens;OP267315
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dictyoceratida;Dysideidae;Lamellodysidea;Lamellodysidea_sp;KX866746
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Dictyoceratida;Spongiidae;Spongia;Spongia_officinalis;KX454499
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Chondrillida;Chondrillida_X;Chondrillida_XX;Chondrillida_XXX;MW144970
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Chondrillida;Chondrillidae;Chondrilla;Chondrilla_nucula;FR819682
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Chondrillida;Chondrillidae;Chondrosia;Chondrosia_sp;AY561984
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Chondrillida;Chondrillidae;Chondrosia;Chondrosia_reniformis;AM076986
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Verongiida;Aplysinidae;Aplysina;Aplysina_sp;MZ487532
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Verongiida;Aplysinidae;Aplysina;Aplysina_fulva;EU237476
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Verongiida;Ianthellidae;Hexadella;Hexadella_dedritifera;FN667716
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Verongiida;Ianthellidae;Ianthella;Ianthella_basta;JF915537
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Verongiida;Ianthellidae;Vansoestia;Vansoestia_caribensis;MZ487073
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Demospongiae;Verongiida;Pseudoceratinidae;Pseudoceratina;Pseudoceratina_purpurea;KX454492
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Amphidiscophora;Hyalonematidae;Hyalonema;Hyalonema_sp;FR848946
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Amphidiscophora;Hyalonematidae;Hyalonema;Hyalonema_sp;ON400721
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Amphidiscophora;Pheronematidae;Pheronema;Pheronema_sp;LC628641
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Hexactinellida_X;Hexactinellida_XX;Hexactinellida_XXX;Hexactinellida_XXXX;MT491706
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Aphrocallistidae;Aphrocallistes;Aphrocallistes_beatrix;FR848902
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Aphrocallistidae;Aphrocallistes;Aphrocallistes_vastus;JX999081
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Aphrocallistidae;Aphrocallistes;Aphrocallistes_vastus;EU000309
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Aphrocallistidae;Heterochone;Heterochone_sp;FR819685
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Aphrocallistidae;Heterochone;Heterochone_calyx;FR848901
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Auloplacidae;Dictyoplax;Dictyoplax_lecus;FR848908
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Craticulariidae;Laocoetis;Laocoetis_perion;LT627558
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Euretidae;Chonelasma;Chonelasma_tyloscopulatum;OK254902
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Euretidae;Conorete;Conorete_pourtalesi;HG800603
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Farreidae;Aspidoscopulia;Aspidoscopulia_sp;PP092515
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Farreidae;Aspidoscopulia;Aspidoscopulia_australia;FR848903
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Farreidae;Lonchiphora;Lonchiphora_antarctica;FR848905
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Tretodictyidae;Hexactinella;Hexactinella_carolinensis;FR848911
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Sceptrulophora;Tretodictyidae;Tretodictyum;Tretodictyum_tubulosum;FR848910
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Euplectellidae;Euplectellidae_X;Euplectellidae_XX;ON400729
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Euplectellidae;Acoelocalyx;Acoelocalyx_brucei;FR848938
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Euplectellidae;Bolosoma;Bolosoma_sp;FR848942
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Euplectellidae;Docosaccus;Docosaccus_maculatus;FR848934
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Euplectellidae;Hertwigia;Hertwigia_sp;FR848940
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Euplectellidae;Rhabdopectella;Rhabdopectella_tintinnus;FR848941
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Euplectellidae;Rhizophyta;Rhizophyta_yapensis;MK453400
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Euplectellidae;Walteria;Walteria_leuckarti;FR848939
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Leucopsacidae;Oopsacas;Oopsacas_minuta;KR709158
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Leucopsacidae;Oopsacas;Oopsacas_minuta;FR848932
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Lyssacinosidaincertaesedis;Clathrochone;Clathrochone_clathroclada;FR848933
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Aulosaccus;Aulosaccus_mitsukurii;FR848922
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Bathydorus;Bathydorus_spinosus;FR848924
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Caulophacella;Caulophacella_tenuis;FR848927
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Caulophacus;Caulophacus_iocasicus;ON764414
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Caulophacus;Caulophacus_weddelli;FR848928
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Rossella;Rossella_antarctica;HE580219
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Sympagella;Sympagella_nux;EF537577
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Vazella;Vazella_pourtalesi;NC_028054
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Oscarellidae;Oscarella;Oscarella_sp;MW059082
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Corticium;Corticium_candelabrum;JX999073
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Corticium;Corticium_candelabrum;HQ269363
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakina;Plakina_sp;MW059089
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakina;Plakina_sp;KY421462
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakina;Plakina_coerulea;KY421467
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakinastrella;Plakinastrella_sp;MW059090
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakinastrella;Plakinastrella_onkodes;EU237487
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakortis;Plakortis_sp;MW059091
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakortis;Plakortis_deweerdtaephila;KX668528
Eukaryota;Archaeplastida;Archaeplastida_X;Viridiplantae;Prasinodermophyta;Prasinodermophyceae;Prasinodermales;Prasinodermaceae;Prasinoderma;Prasinoderma_coloniale;AB491665
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia_assimilis;DQ390087
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia_hispida;FJ862875
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia_hoekii;DQ390046
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia_sawayai;DQ390070
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothea;Ammothea_sp;FJ862871
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothea;Ammothea_clausi;DQ390052
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothea;Ammothea_hilgendorfi;DQ390091
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothea;Ammothea_ovatoides;DQ390081
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothella;Ammothella_appendiculata;DQ390056
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothella;Ammothella_spinifera;DQ390074
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothella;Ammothella_tuberculata;DQ390094
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ascorhynchus;Ascorhynchus_sp;FJ862876
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ascorhynchus;Ascorhynchus_castellioides;DQ390060
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Nymphopsis;Nymphopsis_duodorsospinosa;DQ390069
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Sericosura;Sericosura_venticola;DQ390080
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Austrodecidae;Austrodecus;Austrodecus_glaciale;DQ390048
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Callipallenidae;Austropallene;Austropallene_cornigera;DQ390077
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Callipallenidae;Austropallene;Austropallene_cristata;DQ390045
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Callipallenidae;Callipallene;Callipallene_brevirostris;DQ390057
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Callipallenidae;Callipallene;Callipallene_novaezealandiae;DQ390082
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Callipallenidae;Meridionale;Meridionale_variabilis;DQ390085
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Callipallenidae;Oropallene;Oropallene_minor;DQ390059
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Callipallenidae;Parapallene;Parapallene_avida;DQ390083
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Colossendeidae;Colossendeis;Colossendeis_sp;FJ862877
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Colossendeidae;Colossendeis;Colossendeis_gigas;FJ716626
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Colossendeidae;Colossendeis;Colossendeis_macerrima;JN018213
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Colossendeidae;Colossendeis;Colossendeis_stramenti;DQ390078
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Colossendeidae;Colossendeis;Colossendeis_tenera;DQ390061
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Colossendeidae;Decolopoda;Decolopoda_australis;DQ390063
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Colossendeidae;Rhopalorhynchus;Rhopalorhynchus_filipes;FJ862872
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Endeidae;Endeis;Endeis_mollis;DQ390051
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Nymphonidae;Nymphon;Nymphon_brevicaudatum;DQ390047
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Nymphonidae;Nymphon;Nymphon_floridanum;DQ390073
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Nymphonidae;Nymphon;Nymphon_hamatum;DQ390076
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Nymphonidae;Nymphon;Nymphon_unguiculatum;DQ390053
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Pallenopsidae;Pallenopsis;Pallenopsis_macneilli;DQ390086
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Phoxichilidiidae;Anoplodactylus;Anoplodactylus_sp;DQ390071
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Phoxichilidiidae;Anoplodactylus;Anoplodactylus_californicus;DQ390068
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Phoxichilidiidae;Anoplodactylus;Anoplodactylus_erectus;DQ390089
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Phoxichilidiidae;Anoplodactylus;Anoplodactylus_viridintestinalis;DQ390088
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Pycnogonidae;Pentapycnon;Pentapycnon_charcoti;DQ390079
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Pycnogonidae;Pycnogonum;Pycnogonum_diceros;DQ390095
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Pycnogonidae;Pycnogonum;Pycnogonum_stearnsi;DQ390058
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Tanystylum;Tanystylum_sp;FJ862870
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Tanystylum;Tanystylum_orbiculare;DQ390064
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Acantharea;Arthracanthida;Acanthometridae;Acanthometra;Acanthometra_sp;Acanthometra
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Monothalamea;Monothalamea_X;Bizarria;Bizarria_bryiformis;OM719652
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Amphisteginidae;Amphistegina;Amphistegina_lessonii;OK634051
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Amphisteginidae;Amphistegina;Amphistegina_papillosa;OK634062
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Amphisteginidae;Amphistegina;Amphistegina_papillosa;ON352782
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Amphisteginidae;Amphistegina;Amphistegina_radiata;OK634044
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Cassidulinidae;Cassidulinoides;Cassidulinoides_parkerianus;OM719635
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Anomalinidae;Cibicidoides;Cibicidoides_lobatulus;OM719633
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Anomalinidae;Cibicidoides;Cibicidoides_wuellerstorfi;OM719634
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Gavelinellidae;Discanomalina;Discanomalina_coronata;OM719641
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Glabratellidae;Glabratella;Glabratella_sp;OM719649
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Rosalinidae;Rosalina;Rosalina_sp;OM719639
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Elphidiidae;Elphidium;Elphidium_williamsoni;OM719638
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Murrayinellidae;Murrayinella;Murrayinella_globosa;OM719637
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nonionidae;Pullenia;Pullenia_subcarinata;OM719646
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Heterostegina;Heterostegina_depressa;OK634045
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Nummulites;Nummulites_venosus;OK634067
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Nummulites;Nummulites_venosus;OK634074
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Nummulites;Nummulites_venosus;OK634072
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Nummulites;Nummulites_venosus;OK634069
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Nummulites;Nummulites_venosus;OK634063
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Nummulites;Nummulites_venosus;OK634065
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Nummulites;Nummulites_venosus;OK634060
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Nummulites;Nummulites_venosus;OK634058
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Nummulites;Nummulites_venosus;OK634068
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Operculina;Operculina_ammonoides;OK634039
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Operculina;Operculina_complanata;OK634055
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Operculinella;Operculinella_cumingii;OK634061
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Nummulitidae;Planostegina;Planostegina_operculinoides;ON352803
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Calcarinidae;Calcarina;Calcarina_hispida;OK634054
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Rotaliida;Notorotaliidae;Notorotalia;Notorotalia_finlayi;OM719629
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Textulariida;Sproplectamminidae;Spiroplectammina;Spiroplectammina_sp;OM719655
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Textulariida;Eggerellidae;Eggerelloides;Eggerelloides_scaber;OM719645
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Retaria;Foraminifera;Textulariida;Textulariidae;Cyrea;Cyrea_szymborska;OM719654
